                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    372,                0.12315,                0.46082,                0.07145,                0.13154,                0.94528,                0.99896,                      1,                  0.995,                0.98245,                0.98164,                0.98246,                0.99041,                0.88128,                0.28144,                0.77923,                0.11094,                0.35016,                0.69969,              0.0005348,              0.0005348,              0.0005348
                    373,                 0.1251,                0.53594,                0.06854,                0.12471,                0.93714,                0.99901,                      1,                  0.995,                0.98121,                 0.9817,                0.98246,                0.99041,                0.89631,                0.27839,                0.78808,                0.11363,                0.31442,                0.68573,             0.00053084,             0.00053084,             0.00053084
                    374,                0.11034,                0.48292,                0.07124,                0.11737,                 0.9341,                0.99909,                      1,                  0.995,                0.97955,                0.94688,                0.94737,                0.96037,                 0.9017,                0.27336,                0.82672,                0.11289,                0.26983,                0.66796,             0.00052688,             0.00052688,             0.00052688
                    375,                0.13458,                0.53829,                0.06889,                0.13229,                 0.9544,                0.99911,                      1,                  0.995,                0.97713,                0.94729,                0.94737,                0.95621,                0.88165,                0.27587,                0.81559,                0.11142,                0.26317,                0.66625,             0.00052292,             0.00052292,             0.00052292
                    376,                0.12576,                0.48341,                0.06418,                0.13137,                0.92106,                0.99913,                      1,                  0.995,                0.97132,                0.94717,                0.94737,                0.95647,                0.86101,                0.28076,                0.86263,                0.10617,                0.26023,                0.68399,             0.00051896,             0.00051896,             0.00051896
                    377,                0.12076,                0.59452,                0.06577,                0.11833,                0.93537,                0.99913,                      1,                  0.995,                0.97867,                0.96481,                0.96491,                  0.978,                0.86375,                0.27612,                 0.9083,                0.10404,                0.26278,                 0.6777,               0.000515,               0.000515,               0.000515
                    378,                0.11874,                 0.5358,                0.06453,                0.12304,                0.95761,                0.99913,                      1,                  0.995,                0.98065,                0.98469,                0.98246,                 0.9905,                0.88291,                0.27252,                0.82613,                0.10294,                0.25298,                0.67895,             0.00051104,             0.00051104,             0.00051104
                    379,                0.11377,                0.53931,                0.06347,                 0.1203,                0.93574,                0.99914,                      1,                  0.995,                0.98137,                0.98582,                0.98246,                 0.9905,                0.89579,                0.26689,                0.84152,                0.09705,                0.24953,                0.67966,             0.00050708,             0.00050708,             0.00050708
                    380,                0.11095,                0.58316,                0.07158,                0.12138,                0.93735,                      1,                      1,                  0.995,                 0.9834,                0.98369,                0.98246,                 0.9906,                0.89708,                0.26763,                0.81494,                0.09595,                0.25227,                0.68563,             0.00050312,             0.00050312,             0.00050312
                    381,                0.11712,                0.53784,                0.06816,                0.12195,                0.92183,                      1,                      1,                  0.995,                0.98335,                0.98604,                0.98246,                 0.9906,                0.91177,                0.26428,                0.80072,                0.09797,                0.26097,                0.67504,             0.00049916,             0.00049916,             0.00049916
                    382,                0.11437,                0.60717,                0.06669,                  0.126,                0.93077,                      1,                      1,                  0.995,                 0.9846,                0.98515,                0.98246,                 0.9906,                0.92156,                0.26857,                0.79817,                0.09634,                0.29986,                0.66906,              0.0004952,              0.0004952,              0.0004952
                    383,                0.11823,                0.51439,                0.06766,                0.11754,                0.94052,                      1,                      1,                  0.995,                0.98258,                0.98246,                0.98246,                 0.9906,                0.90791,                0.26442,                0.79776,                0.09754,                0.32602,                0.67386,             0.00049124,             0.00049124,             0.00049124
                    384,                0.11851,                0.55751,                0.06501,                0.12622,                0.95668,                 0.9991,                      1,                  0.995,                0.97896,                0.96474,                0.96491,                0.97747,                0.90299,                0.27673,                0.80224,                0.10088,                0.28904,                0.68246,             0.00048728,             0.00048728,             0.00048728
                    385,                0.11656,                0.60411,                0.06648,                0.12264,                0.93472,                0.99913,                      1,                  0.995,                0.98037,                0.96479,                0.96491,                0.98086,                 0.9089,                0.28506,                0.78482,                0.10095,                0.29026,                0.69379,             0.00048332,             0.00048332,             0.00048332
                    386,                0.11254,                0.52812,                0.07202,                0.11684,                0.93478,                      1,                      1,                  0.995,                0.98154,                0.98246,                0.98246,                 0.9906,                0.89006,                0.27974,                0.85349,                0.10129,                0.30276,                 0.6984,             0.00047936,             0.00047936,             0.00047936
                    387,                0.11664,                0.61394,                0.07072,                0.12348,                0.94307,                0.99912,                      1,                  0.995,                0.97906,                0.96462,                0.96491,                0.97872,                 0.8791,                0.27328,                0.88298,                0.09868,                0.31112,                0.68874,              0.0004754,              0.0004754,              0.0004754
                    388,                0.12079,                0.51241,                0.07131,                0.12932,                0.92819,                      1,                      1,                  0.995,                0.97817,                0.98246,                0.98246,                 0.9906,                0.91097,                0.27064,                0.75783,                0.10048,                0.28469,                0.68259,             0.00047144,             0.00047144,             0.00047144
                    389,                0.10493,                0.48823,                0.06473,                0.11709,                0.94812,                      1,                      1,                  0.995,                0.98047,                0.98246,                0.98246,                 0.9906,                0.90679,                0.27147,                0.76328,                0.10037,                0.29653,                0.69363,             0.00046748,             0.00046748,             0.00046748
                    390,                0.11054,                0.47747,                0.06044,                0.11822,                0.92366,                      1,                      1,                  0.995,                0.98054,                0.98246,                0.98246,                 0.9906,                0.91846,                0.27056,                0.70931,                 0.1007,                0.30476,                0.69296,             0.00046352,             0.00046352,             0.00046352
                    391,                0.12338,                0.46483,                0.06889,                0.12583,                0.93433,                      1,                      1,                  0.995,                0.98425,                0.98246,                0.98246,                 0.9906,                0.92989,                0.26757,                0.70593,                0.10186,                 0.3009,                 0.6857,             0.00045956,             0.00045956,             0.00045956
                    392,                0.11636,                0.51376,                0.06895,                0.12091,                0.94229,                      1,                      1,                  0.995,                0.97824,                0.98469,                0.98246,                 0.9906,                0.93191,                0.27713,                0.68688,                 0.1053,                0.27773,                 0.6946,              0.0004556,              0.0004556,              0.0004556
                    393,                0.11002,                0.45364,                0.06926,                0.11066,                0.93378,                0.99913,                      1,                  0.995,                   0.98,                0.98409,                0.98246,                 0.9905,                0.92471,                0.27367,                0.68947,                0.10414,                0.28177,                0.68815,             0.00045164,             0.00045164,             0.00045164
                    394,                0.12316,                0.50421,                0.06221,                0.12258,                0.92381,                0.99914,                      1,                  0.995,                0.98022,                0.98455,                0.98246,                 0.9905,                0.93893,                0.26736,                0.65676,                 0.1021,                0.28655,                 0.6772,             0.00044768,             0.00044768,             0.00044768
                    395,                0.10931,                 0.4677,                0.06859,                0.11385,                0.92864,                0.99913,                      1,                  0.995,                0.97945,                0.98341,                0.98246,                 0.9905,                0.91614,                0.26662,                0.70649,                0.10348,                0.27508,                0.66432,             0.00044372,             0.00044372,             0.00044372
                    396,                0.11018,                0.45728,                0.06097,                0.11202,                 0.9295,                0.99912,                      1,                  0.995,                0.98138,                0.96471,                0.96491,                0.98086,                 0.9097,                0.26313,                0.76999,                0.10148,                 0.2716,                0.65929,             0.00043976,             0.00043976,             0.00043976
                    397,                 0.1093,                 0.4609,                0.06009,                0.11171,                0.93842,                 0.9991,                      1,                  0.995,                0.97806,                0.98206,                0.98246,                 0.9905,                0.87715,                 0.2602,                0.79638,                0.10454,                0.27702,                 0.6563,              0.0004358,              0.0004358,              0.0004358
                    398,                0.12063,                0.45493,                0.06527,                0.11658,                0.93393,                      1,                      1,                  0.995,                0.98183,                0.98246,                0.98246,                 0.9906,                0.88328,                0.25938,                0.77074,                0.10747,                0.28104,                0.65454,             0.00043184,             0.00043184,             0.00043184
                    399,                0.11149,                0.44611,                0.07081,                0.11818,                0.92225,                      1,                      1,                  0.995,                0.98099,                0.98246,                0.98246,                 0.9906,                0.88534,                0.25937,                0.78775,                0.10687,                0.29128,                0.66343,             0.00042788,             0.00042788,             0.00042788
                    400,                0.12117,                0.50165,                0.06761,                0.12158,                0.91524,                0.99908,                      1,                  0.995,                0.98124,                0.98199,                0.98246,                 0.9905,                0.87617,                0.26476,                0.88057,                0.10247,                0.32067,                0.68592,             0.00042392,             0.00042392,             0.00042392
                    401,                0.11492,                 0.4518,                0.06332,                0.11863,                0.93286,                0.99909,                      1,                  0.995,                0.98318,                0.96434,                0.96491,                0.97622,                0.89854,                0.26324,                0.93963,                 0.0995,                0.32086,                0.68978,             0.00041996,             0.00041996,             0.00041996
                    402,                0.11037,                 0.5179,                0.06705,                0.11636,                0.91334,                      1,                      1,                  0.995,                0.98078,                0.94737,                0.94737,                0.96565,                0.88338,                0.26705,                0.95929,                0.09913,                0.33229,                0.70082,               0.000416,               0.000416,               0.000416
                    403,                0.10777,                0.54451,                0.06848,                0.11303,                0.94592,                 0.9991,                      1,                  0.995,                0.97898,                0.96448,                0.96491,                0.97425,                 0.9082,                0.27112,                0.93556,                0.09706,                0.34756,                0.70594,             0.00041204,             0.00041204,             0.00041204
                    404,                0.11407,                0.43552,                0.06389,                0.11324,                 0.9535,                0.99909,                      1,                  0.995,                0.97622,                0.96457,                0.96491,                0.97532,                0.90822,                0.27911,                0.98709,                0.09551,                0.32764,                0.71814,             0.00040808,             0.00040808,             0.00040808
                    405,                0.11067,                0.40975,                0.06167,                0.11393,                0.94367,                      1,                      1,                  0.995,                0.97954,                0.96491,                0.96491,                 0.9765,                0.89834,                 0.2791,                 1.0037,                0.09589,                0.30945,                0.71312,             0.00040412,             0.00040412,             0.00040412
                    406,                0.11533,                0.38862,                0.06103,                0.11632,                0.93382,                      1,                      1,                  0.995,                0.98019,                0.98246,                0.98246,                 0.9906,                0.91024,                0.27441,                0.92711,                0.09565,                0.31367,                0.69901,             0.00040016,             0.00040016,             0.00040016
                    407,                 0.1017,                0.44166,                0.06622,                0.10773,                0.93435,                      1,                      1,                  0.995,                0.98225,                0.98246,                0.98246,                 0.9906,                0.89297,                0.26662,                0.90761,                0.09583,                0.31188,                0.69509,              0.0003962,              0.0003962,              0.0003962
                    408,                0.11961,                0.49655,                0.06646,                 0.1223,                0.93277,                      1,                      1,                  0.995,                0.98129,                0.96491,                0.96491,                0.97739,                0.90528,                 0.2693,                0.83212,                0.09528,                0.28829,                0.69842,             0.00039224,             0.00039224,             0.00039224
                    409,                0.10998,                 0.4583,                0.06757,                0.11473,                0.91188,                      1,                      1,                  0.995,                0.98286,                0.96491,                0.96491,                0.97686,                0.88078,                0.26675,                0.85264,                0.09506,                0.28161,                0.69368,             0.00038828,             0.00038828,             0.00038828
                    410,                0.11357,                0.52094,                0.06762,                  0.118,                0.92456,                      1,                      1,                  0.995,                0.98457,                0.96491,                0.96491,                0.97704,                0.86162,                 0.2689,                0.85908,                0.09463,                0.29129,                0.69781,             0.00038432,             0.00038432,             0.00038432
                    411,                0.11742,                0.46787,                0.06379,                0.12533,                0.92661,                      1,                      1,                  0.995,                0.98307,                0.96491,                0.96491,                0.97811,                0.88763,                 0.2698,                0.81903,                0.09433,                0.29254,                0.69938,             0.00038036,             0.00038036,             0.00038036
                    412,                 0.1131,                0.44696,                0.06943,                0.11472,                0.93394,                      1,                      1,                  0.995,                0.98527,                0.96491,                0.96491,                0.98025,                0.91119,                0.27063,                0.77803,                0.09822,                0.29445,                0.71283,              0.0003764,              0.0003764,              0.0003764
                    413,                0.11137,                 0.3702,                 0.0595,                0.11617,                0.93864,                      1,                      1,                  0.995,                0.98616,                0.98246,                0.98246,                 0.9906,                0.91096,                0.26784,                0.76083,                0.09898,                0.30354,                0.70398,             0.00037244,             0.00037244,             0.00037244
                    414,                0.11585,                 0.5027,                0.06485,                0.11833,                 0.9504,                 0.9991,                      1,                  0.995,                0.98871,                0.98193,                0.98246,                 0.9905,                0.91184,                0.26844,                0.74804,                0.09703,                0.30252,                0.70168,             0.00036848,             0.00036848,             0.00036848
                    415,                0.11307,                0.41314,                0.06546,                0.11624,                0.94036,                0.99911,                      1,                  0.995,                0.98504,                0.98214,                0.98246,                 0.9905,                0.91399,                0.27177,                0.74261,                0.09908,                0.33768,                0.70605,             0.00036452,             0.00036452,             0.00036452
                    416,                0.10849,                0.40555,                0.06567,                0.11566,                 0.9376,                0.99913,                      1,                  0.995,                0.98557,                0.98413,                0.98246,                 0.9905,                  0.899,                0.27054,                0.79061,                0.09838,                0.34313,                0.70462,             0.00036056,             0.00036056,             0.00036056
                    417,                0.11616,                0.43651,                0.06886,                0.12279,                0.92883,                0.99913,                      1,                  0.995,                0.98171,                 0.9676,                0.96491,                0.97898,                 0.9245,                0.26992,                0.75436,                0.09822,                0.34123,                 0.7106,              0.0003566,              0.0003566,              0.0003566
                    418,                0.10627,                0.41528,                0.06765,                 0.1144,                 0.9295,                0.99912,                      1,                  0.995,                 0.9863,                0.96482,                0.96491,                0.97907,                0.91613,                0.27062,                0.74368,                0.09876,                0.35088,                0.72097,             0.00035264,             0.00035264,             0.00035264
                    419,                0.10835,                0.47544,                0.06098,                0.10803,                0.93555,                0.99914,                      1,                  0.995,                 0.9841,                0.96926,                0.96491,                0.98032,                0.90045,                0.26724,                0.78149,                0.09819,                0.34038,                0.71711,             0.00034868,             0.00034868,             0.00034868
                    420,                0.11521,                0.41427,                0.05812,                0.11366,                0.92484,                0.99916,                      1,                  0.995,                0.98386,                0.97446,                0.96491,                0.98094,                0.92129,                0.26907,                0.76335,                0.09797,                0.33049,                0.70601,             0.00034472,             0.00034472,             0.00034472
                    421,                0.11085,                0.37403,                0.07063,                0.11066,                0.91826,                0.99914,                      1,                  0.995,                0.98452,                0.98965,                0.98246,                0.99023,                 0.9151,                0.26992,                0.76349,                0.09838,                0.34869,                0.70548,             0.00034076,             0.00034076,             0.00034076
                    422,                0.12072,                0.38532,                 0.0599,                0.11772,                0.91616,                0.99913,                      1,                  0.995,                 0.9826,                0.98454,                0.98246,                0.99023,                0.92801,                0.26673,                0.74141,                0.09912,                0.34619,                0.70063,              0.0003368,              0.0003368,              0.0003368
                    423,                0.09704,                0.40041,                  0.065,                0.10962,                0.93407,                0.99912,                      1,                  0.995,                0.98369,                0.98265,                0.98246,                0.99041,                0.91773,                0.26472,                 0.7639,                0.09708,                0.36138,                0.70214,             0.00033284,             0.00033284,             0.00033284
                    424,                0.11055,                0.40665,                0.06045,                0.11408,                0.92589,                0.99909,                      1,                  0.995,                0.98104,                0.98219,                0.98246,                0.99032,                0.91808,                0.26387,                0.78925,                 0.0993,                 0.3541,                0.70539,             0.00032888,             0.00032888,             0.00032888
                    425,                0.10595,                0.39693,                  0.065,                0.11127,                0.93043,                0.99908,                      1,                  0.995,                0.97474,                0.98222,                0.98246,                0.99032,                0.92238,                0.27172,                0.75157,                0.09924,                0.35055,                0.72147,             0.00032492,             0.00032492,             0.00032492
                    426,                0.10894,                0.41037,                0.06278,                0.11595,                0.93867,                0.99909,                      1,                  0.995,                 0.9702,                0.98233,                0.98246,                0.99032,                0.90652,                0.27432,                0.75653,                0.10161,                0.34762,                0.72668,             0.00032096,             0.00032096,             0.00032096
                    427,                0.10761,                0.44507,                0.06487,                0.11167,                 0.9226,                 0.9991,                      1,                  0.995,                0.97446,                0.98224,                0.98246,                0.99032,                0.90824,                0.27221,                0.75763,                0.10197,                0.31909,                0.72858,               0.000317,               0.000317,               0.000317
                    428,                0.10246,                0.42643,                0.06558,                 0.1102,                0.94199,                0.99911,                      1,                  0.995,                0.98201,                0.98203,                0.98246,                0.99032,                0.92805,                0.26969,                0.70086,                0.09858,                0.29001,                0.72299,             0.00031304,             0.00031304,             0.00031304
                    429,                0.10985,                0.42138,                0.06395,                0.11123,                0.94376,                0.99911,                      1,                  0.995,                0.98257,                0.98204,                0.98246,                0.99023,                0.91452,                0.26546,                0.71895,                0.09955,                0.29617,                0.71906,             0.00030908,             0.00030908,             0.00030908
                    430,                0.10654,                0.39068,                0.06327,                0.11033,                0.92374,                0.99912,                      1,                  0.995,                0.97941,                0.98226,                0.98246,                0.99023,                0.91509,                 0.2676,                0.72611,                0.10058,                0.30831,                 0.7209,             0.00030512,             0.00030512,             0.00030512
                    431,                 0.1095,                0.42339,                0.06761,                0.10757,                0.92518,                0.99912,                      1,                  0.995,                 0.9804,                0.98287,                0.98246,                0.99032,                 0.9273,                0.26461,                 0.7068,                0.10368,                0.31256,                0.70807,             0.00030116,             0.00030116,             0.00030116
                    432,                0.10778,                 0.4458,                0.06497,                0.11298,                0.93441,                0.99913,                      1,                  0.995,                0.98256,                0.98232,                0.98246,                0.99032,                0.92752,                0.25861,                0.70582,                0.10281,                0.30521,                0.69209,              0.0002972,              0.0002972,              0.0002972
                    433,                0.10507,                0.41443,                0.06224,                0.10507,                0.93344,                0.99911,                      1,                  0.995,                0.98416,                0.98212,                0.98246,                0.99041,                0.93541,                0.25824,                0.68097,                 0.1021,                0.32439,                0.69404,             0.00029324,             0.00029324,             0.00029324
                    434,                0.10597,                0.35465,                0.06117,                0.10996,                0.93158,                0.99911,                      1,                  0.995,                0.98135,                0.98202,                0.98246,                0.99041,                0.93472,                0.26145,                0.68101,                0.10365,                0.32869,                0.70138,             0.00028928,             0.00028928,             0.00028928
                    435,                0.10729,                0.43115,                0.06941,                0.11089,                 0.9266,                 0.9991,                      1,                  0.995,                0.97787,                 0.9646,                0.96491,                0.98094,                0.91725,                0.27018,                0.72225,                0.10239,                 0.2993,                0.71527,             0.00028532,             0.00028532,             0.00028532
                    436,                0.10447,                0.45048,                0.06463,                0.11162,                 0.9275,                 0.9991,                      1,                  0.995,                0.97946,                0.96463,                0.96491,                0.98058,                0.91205,                 0.2713,                0.75647,                  0.102,                0.29697,                0.71609,             0.00028136,             0.00028136,             0.00028136
                    437,                0.10145,                0.47633,                0.06531,                 0.1099,                0.94192,                      1,                      1,                  0.995,                0.98237,                0.98246,                0.98246,                 0.9906,                0.91707,                0.27094,                0.70561,                0.10014,                  0.302,                0.71159,              0.0002774,              0.0002774,              0.0002774
                    438,                0.10543,                0.45546,                0.06312,                0.11427,                0.93385,                      1,                      1,                  0.995,                 0.9856,                0.98246,                0.98246,                 0.9906,                0.91888,                0.26506,                0.67662,                0.10037,                0.30261,                0.70324,             0.00027344,             0.00027344,             0.00027344
                    439,                0.10133,                0.34013,                0.05887,                0.10645,                0.92037,                      1,                      1,                  0.995,                 0.9838,                0.98246,                0.98246,                 0.9906,                0.93115,                0.26796,                 0.6893,                0.10104,                0.31255,                0.70496,             0.00026948,             0.00026948,             0.00026948
                    440,                0.10511,                0.34859,                0.06125,                0.11268,                0.91237,                 0.9991,                      1,                  0.995,                0.98181,                0.98218,                0.98246,                 0.9905,                0.92624,                0.27434,                0.72547,                0.10181,                0.34357,                0.71638,             0.00026552,             0.00026552,             0.00026552
                    441,                0.10506,                0.32006,                0.06175,                0.11201,                 0.9427,                0.99911,                      1,                  0.995,                0.98365,                0.98232,                0.98246,                 0.9905,                 0.9309,                0.27436,                0.69033,                0.10146,                0.35335,                0.71611,             0.00026156,             0.00026156,             0.00026156
                    442,                0.10836,                0.40797,                0.06591,                0.11482,                0.93715,                 0.9991,                      1,                  0.995,                0.98609,                 0.9821,                0.98246,                 0.9905,                0.92574,                0.27483,                0.68861,                0.10346,                0.36375,                0.71855,              0.0002576,              0.0002576,              0.0002576
                    443,                0.10637,                0.35764,                0.06258,                0.11058,                0.90004,                0.99909,                      1,                  0.995,                 0.9856,                0.98189,                0.98246,                 0.9905,                0.93841,                0.27543,                0.65951,                0.10165,                0.35532,                0.71798,             0.00025364,             0.00025364,             0.00025364
                    444,                0.10971,                0.37135,                0.06425,                0.11255,                0.93226,                0.99909,                      1,                  0.995,                0.98214,                0.98183,                0.98246,                0.99041,                0.92854,                0.27369,                0.67113,                0.10249,                0.33112,                0.71807,             0.00024968,             0.00024968,             0.00024968
                    445,                0.10851,                0.33777,                0.06023,                 0.1112,                0.92302,                0.99909,                      1,                  0.995,                0.98325,                0.98191,                0.98246,                0.99041,                0.91768,                0.27559,                0.69609,                0.10114,                0.31755,                0.72252,             0.00024572,             0.00024572,             0.00024572
                    446,                0.09973,                0.38929,                0.06894,                0.10836,                0.94266,                 0.9991,                      1,                  0.995,                0.98405,                0.96438,                0.96491,                0.97969,                0.90465,                0.27514,                0.68895,                0.09914,                0.30541,                0.72457,             0.00024176,             0.00024176,             0.00024176
                    447,                  0.098,                0.35365,                0.05745,                0.10594,                0.92162,                0.99909,                      1,                  0.995,                0.98196,                0.96443,                0.96491,                0.97961,                0.91404,                0.27326,                0.65889,                0.09831,                0.30341,                0.71862,              0.0002378,              0.0002378,              0.0002378
                    448,                0.09947,                0.34487,                0.06288,                0.10635,                0.93382,                 0.9991,                      1,                  0.995,                0.98305,                 0.9645,                0.96491,                0.97997,                0.92719,                0.26906,                0.63758,                0.09884,                0.31652,                 0.7067,             0.00023384,             0.00023384,             0.00023384
                    449,                0.10925,                0.38745,                0.05924,                0.10727,                  0.926,                0.99909,                      1,                  0.995,                0.98311,                0.96455,                0.96491,                0.97997,                0.93155,                0.27159,                 0.6262,                0.09922,                0.32928,                0.71017,             0.00022988,             0.00022988,             0.00022988
                    450,                0.10259,                0.35207,                0.05837,                0.10577,                 0.9304,                0.99908,                      1,                  0.995,                 0.9849,                0.98208,                0.98246,                 0.9905,                0.93187,                0.27514,                0.64899,                 0.1005,                0.33683,                0.72025,             0.00022592,             0.00022592,             0.00022592
                    451,                0.09275,                0.35236,                0.06189,                0.10038,                0.93081,                0.99908,                      1,                  0.995,                0.98226,                0.98198,                0.98246,                 0.9905,                0.92893,                0.28059,                0.64209,                0.09808,                0.33798,                0.72602,             0.00022196,             0.00022196,             0.00022196
                    452,                0.10481,                0.33245,                0.05525,                0.10833,                 0.9297,                0.99909,                      1,                  0.995,                0.98243,                0.98185,                0.98246,                0.99041,                0.93386,                0.28162,                0.63176,                0.09798,                0.33768,                0.72992,               0.000218,               0.000218,               0.000218
                    453,                0.10619,                0.37961,                0.05678,                 0.1106,                0.90558,                0.99908,                      1,                  0.995,                0.98495,                0.98181,                0.98246,                 0.9905,                 0.9289,                0.27962,                0.63653,                0.09716,                0.32252,                0.72606,             0.00021404,             0.00021404,             0.00021404
                    454,                 0.1018,                0.29818,                0.05923,                0.10623,                0.91743,                 0.9991,                      1,                  0.995,                0.98472,                0.98186,                0.98246,                 0.9905,                0.92814,                0.27596,                0.61169,                0.09711,                0.31936,                0.71323,             0.00021008,             0.00021008,             0.00021008
                    455,                0.09687,                0.35403,                0.06074,                0.10182,                0.93763,                0.99909,                      1,                  0.995,                0.98285,                0.98182,                0.98246,                 0.9905,                0.93366,                0.27053,                0.60257,                0.09606,                0.30764,                0.70868,             0.00020612,             0.00020612,             0.00020612
                    456,                0.10509,                0.32659,                  0.058,                0.10678,                0.93402,                0.99909,                      1,                  0.995,                0.98542,                0.98181,                0.98246,                 0.9905,                0.92929,                0.27022,                0.62253,                 0.0962,                0.31073,                0.71785,             0.00020216,             0.00020216,             0.00020216
                    457,                0.10544,                0.33971,                 0.0595,                0.11092,                0.90345,                0.99909,                      1,                  0.995,                0.98069,                0.98185,                0.98246,                0.99041,                0.92599,                0.27184,                0.62948,                0.09533,                0.31483,                0.72588,              0.0001982,              0.0001982,              0.0001982
